0.00001765322447178086,0.012048325701991214
0.00892370497048603,0.09042864235670534
0.023690627241132023,0.1688530920725988
0.0487493793788272,0.2714514260495391
0.07085121641749881,0.35595520494290245
0.10026148838748827,0.42846582446074866
0.13555911071881727,0.5190930655927621
0.15760798808407356,0.5674518673801514
0.1870006068295913,0.627914161196006
0.22225409609974084,0.6884205880730399
0.24430297346499702,0.7367793898604291
0.27366911237380714,0.7791691951232966
0.30010481602030126,0.8215369338555745
0.33386660782258526,0.8639598389143268
0.3647067909747891,0.9123848402934847
0.38965962376565355,0.9426932200584763
0.4190081094499919,0.9730346996193524
0.4469002041154081,1.0093893087659291
0.4909449991725052,1.0699619352347327
0.5144326143322119,1.1002592817344292
0.5540641032713634,1.1487504827053565
0.5804909803056216,1.1850940585866385
0.6348011253930603,1.2517680807635019
0.672958570088818,1.2942240856181384
0.7067203618911019,1.3366469906768907
0.7478170684614114,1.3851492249131128
0.7771832073702214,1.4275390301759805
0.7992144315110058,1.4638495062613779
