0.0014536964637732464,0.006035042895058851
0.015973040538308225,0.07843353193176439
0.03340858782198827,0.15687807671552711
0.049408059205092336,0.21723951851811085
0.06689646817836417,0.25953988304351183
0.0858297633338106,0.3138993205070322
0.11060427518914578,0.37432683942160505
0.13246258383533582,0.4287083025891216
0.1499598030902063,0.46498463707146254
0.1718357322995936,0.5073180401528585
0.1951653579727542,0.5556864861293129
0.2184949836459148,0.6040549321057673
0.24766582601896414,0.6584914595332756
0.27101307225532195,0.6948118454236094
0.3016552316553418,0.7432353556600553
0.3308436945915884,0.7856238230014427
0.3658821845093224,0.8280563417508231
0.3936081407001971,0.8704337962402124
0.43449665759941847,0.9129103663975859
0.4651652478442342,0.9432617865048512
0.48852130436219066,0.9735581423521249
0.5118773608801471,1.0038544981993989
0.549858484851822,1.034260982566655
0.5673733246698897,1.0584892569628757
0.5936632049601885,1.0827836084710858
0.6184905785051155,1.1070669471272974
0.643326762331641,1.125326255740449
0.6725152252678875,1.1677147230818363
0.6988139158397849,1.1859850445469862
0.7294736958030021,1.2223604946973117
0.7557811966564981,1.2346067861194012
0.7747673535015362,1.2528220433245596
0.7966697135557194,1.277083356276775
