0.000014089385409254973, 0.006211070734585267
0.006274472968927053, 0.0993301671353346
0.018654346281869905, 0.22345765259097927
0.03711144116801007, 0.3599603148977639
0.060048960614297237, 0.4715834708026838
0.09808090829571273, 0.5706670736933561
0.12548476291673763, 0.6511996524618264
0.160449921040736, 0.731673525457758
0.20145003258170371, 0.8058893631010737
0.25461867665447535, 0.911066625181254
0.30621870248501537, 0.9914113454776006
0.33961524236678187, 1.0470526766896988
0.37904673566551794, 1.0964359725491806
0.4245695399228606, 1.1644055159943876
0.4594924298906311, 1.2262461767865633
0.4974257518741817, 1.2818522845351383
0.5353872526285509, 1.3498805337528836
0.5794259749561174, 1.430283959821769
0.6113384329081079, 1.4983591736575457
0.640184101302681, 1.5478246575985812
0.6690297696972543, 1.5972901415396172
0.7085317099230366, 1.6777287910720258
0.7419564285756218, 1.7457922637532945
0.7844969795880028, 1.8324185017112729
0.8027568230784132, 1.8819661737338629
